SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,service_count,has_online_security,has_tech_support,has_phone_service,has_multiple_lines,has_multiple_services,avg_charge_per_service,avg_charge_per_tenure,monthly_to_total_ratio,is_automatic_payment,expected_total_charges,charges_diff,charges_ratio,is_month_to_month,senior_x_month_to_month,tenure_x_contract,tenure_x_dependents,tenure_x_partner,tenure_bin,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID
0,72,19.3,1304.8,0,1,0,0,1,0,0,9.65,17.873972602739727,0.014780211364680657,1,1389.6000000000001,-84.80000000000018,0.938300014382281,0,0,0,0,72,4,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,5787-KXGIY
1,4,84.6,360.1,1,3,0,0,1,1,1,21.15,72.02000000000001,0.23428413181944058,0,338.4,21.700000000000045,1.0609899823217444,1,1,4,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,4750-ZRXIU
0,12,33.6,435.45,0,2,1,1,0,0,1,11.200000000000001,33.496153846153845,0.07698476343223737,0,403.20000000000005,32.24999999999994,1.0773132112815436,0,0,0,0,0,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,4198-VFOEA
1,4,83.25,308.05,0,3,0,0,1,1,1,20.8125,61.61,0.2693738877204336,0,333.0,-24.94999999999999,0.9223053892215569,1,1,4,0,4,0,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,6630-UJZMY
0,0,80.85,0.0,0,6,1,0,1,0,1,11.549999999999999,0.0,80.85,0,0.0,0.0,0.0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,5709-LVOEQ
0,6,79.05,434.5,1,3,1,0,1,1,1,19.7625,62.07142857142857,0.1815154994259472,0,474.29999999999995,-39.799999999999955,0.9141594782242795,1,0,6,0,0,0,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,6400-BWQKW
0,65,108.05,7118.9,0,7,0,1,1,1,1,13.50625,107.86212121212121,0.01517577494065928,1,7023.25,95.64999999999964,1.0134747481937574,0,0,0,0,65,3,False,True,False,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,2692-AQCPF
0,15,19.9,320.45,0,1,0,0,1,0,0,9.95,20.028125,0.06190698397884585,0,298.5,21.94999999999999,1.069949916527546,1,0,15,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0347-UBKUZ
0,24,21.05,531.55,0,1,0,0,1,0,0,10.525,21.261999999999997,0.03952680499483617,1,505.20000000000005,26.34999999999991,1.0500790201501382,0,0,0,24,0,2,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0835-DUUIQ
0,13,30.15,382.2,0,1,0,0,0,0,0,15.075,27.3,0.0786795407098121,0,391.95,-9.75,0.9726428298765746,1,0,13,13,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0811-GSDTP
0,24,79.85,2001.0,0,2,0,0,1,0,1,26.616666666666664,80.04,0.03988511488511488,1,1916.3999999999999,84.60000000000014,1.0436007092938355,1,0,24,0,0,2,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,7567-ECMCM
0,72,65.5,4919.7,0,6,1,1,0,0,1,9.357142857142858,67.3931506849315,0.013311114272359623,1,4716.0,203.69999999999982,1.0429722281110876,0,0,0,0,72,4,False,True,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,False,False,6115-ZTBFQ
0,54,104.1,5645.8,0,6,1,0,1,1,1,14.87142857142857,102.6509090909091,0.01843521994758093,1,5621.4,24.400000000000546,1.004161923733637,1,0,54,54,54,3,False,True,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,6353-BRMMA
0,3,74.4,215.8,1,2,0,0,1,1,1,24.8,53.95,0.34317343173431736,1,223.20000000000002,-7.400000000000006,0.9625334522747546,1,0,3,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,6680-WKXRZ
0,4,20.5,77.6,0,1,0,0,1,0,0,10.25,15.52,0.2608142493638677,0,82.0,-4.400000000000006,0.9349397590361445,1,0,4,4,4,0,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,6231-WFGFH
1,32,91.35,2896.55,0,4,0,0,1,1,1,18.27,87.77424242424243,0.03152663457058549,0,2923.2,-26.649999999999636,0.9905444224061283,1,1,32,32,32,2,False,True,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,9904-EHEVJ
1,35,99.05,3395.8,1,5,0,0,1,1,1,16.508333333333333,94.32777777777778,0.02915979745642958,0,3466.75,-70.94999999999982,0.9792516761588927,1,1,35,0,0,2,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,7028-DVOIQ
0,35,20.5,759.35,0,1,0,0,1,0,0,10.25,21.093055555555555,0.026961267837180246,1,717.5,41.85000000000002,1.0568545581071678,0,0,0,35,35,2,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,6169-PPETC
1,2,44.95,85.15,1,1,0,0,1,0,0,22.475,28.383333333333336,0.5217643644805572,0,89.9,-4.75,0.9367436743674368,1,1,2,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4208-UFFGW
0,8,75.6,535.55,0,2,0,0,1,0,1,25.2,59.50555555555555,0.14090019569471623,0,604.8,-69.25,0.8840376361835589,1,0,8,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,8584-KMVXD
0,22,55.1,1253.15,0,3,1,1,1,0,1,13.775,54.48478260869565,0.04393413865964996,0,1212.2,40.950000000000045,1.0329294427959117,1,0,22,0,0,1,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,8467-WYNSR
0,15,58.95,955.15,0,4,1,1,1,0,1,11.790000000000001,59.696875,0.06165350624901951,0,884.25,70.89999999999998,1.078960745552104,1,0,15,0,0,1,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,0851-DFJKB
0,22,95.1,2162.6,0,4,0,0,1,1,1,19.02,94.02608695652174,0.04395452024403772,0,2092.2,70.40000000000009,1.033154978024078,1,0,22,0,0,1,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,5382-SOYZL
0,1,44.7,44.7,1,1,0,0,1,0,0,22.35,22.35,0.9781181619256017,1,44.7,0.0,0.9781181619256017,1,0,1,0,1,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9448-REEVD
0,71,25.45,1813.35,0,2,0,0,1,1,1,8.483333333333333,25.185416666666665,0.014027062033235043,1,1806.95,6.399999999999864,1.0029868082635027,0,0,0,71,71,3,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,3261-CQXOL
0,4,56.75,245.15,0,3,1,0,1,0,1,14.1875,49.03,0.2305504773512086,0,227.0,18.150000000000006,1.0752192982456141,1,0,4,0,0,0,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,8388-FYNPZ
0,25,81.75,2028.8,0,7,1,1,1,1,1,10.21875,78.03076923076922,0.040274903931421815,1,2043.75,-14.950000000000045,0.9921995353955251,1,0,25,0,0,2,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,4002-BQWPQ
0,32,86.1,2723.75,0,3,0,0,1,0,1,21.525,82.53787878787878,0.03159922928709056,0,2755.2,-31.449999999999818,0.9882265437921777,1,0,32,32,32,2,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,5651-YLPRD
1,7,29.8,220.45,0,1,1,0,0,0,0,14.9,27.55625,0.13456762248814633,1,208.6,11.849999999999994,1.0517652671755724,1,1,7,0,7,0,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2826-DXLQO
0,17,20.5,365.8,0,1,0,0,1,0,0,10.25,20.322222222222223,0.055888767720828784,0,348.5,17.30000000000001,1.0466380543633762,0,0,0,0,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,4378-BZYFP
1,8,60.9,551.95,0,3,1,0,1,0,1,15.225,61.32777777777778,0.11013654037435572,1,487.2,64.75000000000006,1.1305817287996724,1,1,8,0,8,0,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,9489-UTFKA
1,56,73.25,4054.2,0,6,1,1,1,1,1,10.464285714285714,71.12631578947368,0.01806322746103768,1,4102.0,-47.80000000000018,0.9881062637094808,0,0,0,0,0,3,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,True,False,False,False,False,4849-PYRLQ
0,1,45.7,45.7,1,1,0,0,1,0,0,22.85,22.85,0.9785867237687366,0,45.7,0.0,0.9785867237687366,1,0,1,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9117-SHLZX
1,8,100.3,832.35,1,5,1,1,1,0,1,16.716666666666665,92.48333333333333,0.12035759284814303,1,802.4,29.950000000000045,1.036034353995519,1,1,8,0,0,0,True,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,9889-TMAHG
0,7,19.25,112.3,1,1,0,0,1,0,0,9.625,14.0375,0.16990291262135923,0,134.75,-22.450000000000003,0.8272559852670349,1,0,7,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4541-RMRLG
0,3,20.85,60.65,0,1,0,0,1,0,0,10.425,15.1625,0.33819951338199516,0,62.550000000000004,-1.9000000000000057,0.9543666404405978,1,0,3,3,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7764-BDPEE
0,71,77.35,5550.1,0,6,1,1,1,0,1,11.049999999999999,77.08472222222223,0.01393417520851723,1,5491.849999999999,58.25000000000091,1.010422640341535,0,0,0,0,0,3,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,False,True,False,False,3429-IFLEM
0,2,96.0,174.8,1,4,0,0,1,1,1,19.2,58.26666666666667,0.5460750853242321,0,192.0,-17.19999999999999,0.905699481865285,1,0,2,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,3158-MOERK
0,1,90.55,90.55,1,3,0,0,1,0,1,22.6375,45.275,0.9890770070999454,0,90.55,0.0,0.9890770070999454,1,0,1,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,7294-TMAOP
0,49,93.85,4733.1,0,5,1,0,1,1,1,15.641666666666666,94.662,0.019824253818043553,1,4598.65,134.45000000000073,1.029013077081952,1,0,49,0,49,3,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,5002-GCQFH
0,58,70.1,4048.95,0,5,0,1,1,0,1,11.683333333333332,68.62627118644068,0.01730885566488475,1,4065.7999999999997,-16.84999999999991,0.9956107996459133,0,0,0,0,0,3,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,0556-FJEGU
1,44,30.35,1359.7,1,1,0,0,0,0,0,15.175,30.215555555555557,0.02230469611229514,0,1335.4,24.299999999999955,1.0174348997306195,1,1,44,0,44,2,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,8919-FYFQZ
0,59,75.95,4542.35,0,5,0,1,1,0,1,12.658333333333333,75.70583333333335,0.016716739850550805,1,4481.05,61.30000000000018,1.0134536651755335,0,0,0,59,59,3,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,False,0604-THJFP
0,71,108.05,7532.15,1,7,1,1,1,1,1,13.50625,104.61319444444445,0.014343269415848616,0,7671.55,-139.40000000000055,0.9817009990159724,0,0,0,0,0,3,True,False,False,True,False,True,True,False,True,False,True,True,True,True,False,True,True,False,True,False,2834-JRTUA
0,1,69.9,69.9,1,1,0,0,1,0,0,34.95,34.95,0.9858956276445698,0,69.9,0.0,0.9858956276445698,1,0,1,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,5875-YPQFJ
0,11,75.25,888.65,0,2,0,0,1,1,1,25.083333333333332,74.05416666666666,0.08458382509975833,0,827.75,60.89999999999998,1.0722775263951734,1,0,11,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,5879-SESNB
1,62,103.75,6383.35,1,6,0,0,1,1,1,14.821428571428571,101.32301587301588,0.016250675479884402,0,6432.5,-49.149999999999636,0.9922048651589338,0,0,0,0,62,3,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,6646-QVXLR
0,35,54.95,1916.0,0,3,1,1,1,0,1,13.7375,53.22222222222222,0.028664580073030778,1,1923.25,-7.25,0.9957126153046642,0,0,0,35,35,2,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,6461-PPAXN
0,20,19.5,413.0,0,1,0,0,1,0,0,9.75,19.666666666666668,0.04710144927536232,1,390.0,23.0,1.0562659846547315,1,0,20,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3318-ISQFQ
0,40,19.6,808.95,0,1,0,0,1,0,0,9.8,19.73048780487805,0.024199024631150073,0,784.0,24.950000000000045,1.0305095541401275,0,0,0,40,40,2,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1106-HRLKZ
0,39,47.85,1886.4,0,2,1,0,1,0,1,15.950000000000001,47.160000000000004,0.025352336547631662,0,1866.15,20.25,1.0103098304903195,0,0,0,0,0,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,2483-XSSMZ
0,1,86.6,86.6,1,3,0,0,1,1,1,21.65,43.3,0.9885844748858448,0,86.6,0.0,0.9885844748858448,1,0,1,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,8603-IJWDN
0,72,23.75,1679.25,0,2,0,0,1,1,1,7.916666666666667,23.003424657534246,0.014134801368843921,1,1710.0,-30.75,0.9814436002337814,0,0,0,72,72,4,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,8165-ZJRNM
1,33,80.6,2656.5,1,3,0,0,1,1,1,20.15,78.13235294117646,0.030329256820319846,1,2659.7999999999997,-3.299999999999727,0.9983839446782924,1,1,33,0,33,2,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,9369-XFEHK
0,12,43.8,540.95,0,1,0,0,1,0,0,21.9,41.611538461538466,0.08081926376972044,1,525.5999999999999,15.350000000000136,1.0272502848461833,1,0,12,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2604-XVDAM
0,1,19.75,19.75,0,1,0,0,1,0,0,9.875,9.875,0.9518072289156626,1,19.75,0.0,0.9518072289156626,1,0,1,0,0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3717-OFRTN
0,27,19.15,537.35,0,1,0,0,1,0,0,9.575,19.19107142857143,0.035571654128355154,0,517.05,20.300000000000068,1.0372550912074125,1,0,27,27,0,2,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,9046-JBFWA
0,34,19.6,678.8,0,1,0,0,1,0,0,9.8,19.39428571428571,0.02883200941453369,1,666.4000000000001,12.399999999999864,1.0170812106682647,0,0,0,34,34,2,True,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,3280-NMUVX
0,56,80.3,4513.65,0,3,1,0,1,0,1,20.075,79.18684210526315,0.017786539377360373,1,4496.8,16.849999999999454,1.003523945039797,0,0,0,0,56,3,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,1206-EHBDD
0,58,24.35,1423.85,0,2,0,0,1,1,1,8.116666666666667,24.133050847457625,0.01708951819489771,1,1412.3000000000002,11.549999999999727,1.0074647986980823,0,0,0,0,0,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,8361-LBRDI
0,22,25.25,555.4,0,2,0,0,1,1,1,8.416666666666666,24.14782608695652,0.04538102084831057,1,555.5,-0.10000000000002274,0.9980233602875112,0,0,0,22,22,1,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,4883-KCPZJ
0,10,26.1,225.55,0,2,0,0,1,1,1,8.700000000000001,20.504545454545454,0.11520635621275657,1,261.0,-35.44999999999999,0.8608778625954199,0,0,0,10,10,0,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,9108-EQPNQ
0,13,20.0,268.45,0,1,0,0,1,0,0,10.0,19.175,0.07422527370569679,1,260.0,8.449999999999989,1.028544061302682,0,0,0,0,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,7277-KAMWT
0,35,85.3,2917.5,1,4,0,1,1,1,1,17.06,81.04166666666667,0.029227342813088916,1,2985.5,-68.0,0.9768960321446509,1,0,35,0,0,2,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,3842-IYKUE
0,34,70.0,2416.1,1,1,0,0,1,0,0,35.0,69.03142857142856,0.028960324355632783,1,2380.0,36.09999999999991,1.0147417051658967,1,0,34,0,0,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,6641-XRPSU
1,4,94.3,424.45,1,4,0,0,1,1,1,18.86,84.89,0.22164766717593137,0,377.2,47.25,1.1222897937599154,1,1,4,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,1374-DMZUI
0,72,20.7,1492.1,0,1,0,0,1,0,0,10.35,20.43972602739726,0.013863773357444244,1,1490.3999999999999,1.7000000000000455,1.0004693576505297,0,0,0,0,72,4,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2545-LXYVJ
0,2,70.3,132.4,0,4,0,1,1,0,1,14.059999999999999,44.13333333333333,0.5269865067466266,0,140.6,-8.199999999999989,0.9350282485875707,1,0,2,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,3234-VKACU
0,7,95.35,660.9,1,4,0,0,1,0,1,19.07,82.6125,0.14405499320138992,0,667.4499999999999,-6.5499999999999545,0.9887052135537439,1,0,7,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,8357-EQXFO
1,27,75.5,1893.95,1,2,0,0,1,1,1,25.166666666666668,67.64107142857144,0.0398427399139819,0,2038.5,-144.54999999999995,0.9286344692326551,1,1,27,0,27,2,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,1989-PRJHP
0,4,69.55,284.9,0,1,0,0,1,0,0,34.775,56.98,0.24326687653025533,0,278.2,6.699999999999989,1.0204154727793695,1,0,4,4,4,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,8120-JDCAM
0,37,19.85,784.25,0,1,0,0,1,0,0,9.925,20.638157894736842,0.025278573702642474,0,734.45,49.799999999999955,1.066353932966211,0,0,0,0,0,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,8917-FAEMR
0,21,20.0,417.7,0,1,0,0,1,0,0,10.0,18.986363636363635,0.04776689754000478,0,420.0,-2.3000000000000114,0.9921615201900237,1,0,21,0,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,7047-YXDMZ
1,53,95.85,5016.25,0,4,0,0,1,1,1,19.169999999999998,92.89351851851852,0.019104090886441775,1,5080.049999999999,-63.79999999999927,0.9872467304986176,0,0,0,0,53,3,False,True,False,True,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False,2858-EIMXH
0,18,90.1,1612.75,1,4,0,1,1,1,1,18.02,84.88157894736842,0.05583268783888458,0,1621.8,-9.049999999999955,0.9938070002464876,1,0,18,0,0,1,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,9524-EGPJC
0,2,68.95,119.75,1,1,0,0,1,0,0,34.475,39.916666666666664,0.5710144927536233,0,137.9,-18.150000000000006,0.8621310295176385,1,0,2,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,6993-OHLXR
0,32,99.55,3204.65,1,5,1,0,1,1,1,16.591666666666665,97.11060606060606,0.031054544320184674,1,3185.6,19.050000000000182,1.0056643444423523,1,0,32,32,32,2,True,True,True,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,8818-XYFCQ
1,23,20.75,485.2,0,1,0,0,1,0,0,10.375,20.216666666666665,0.04267791032496915,0,477.25,7.949999999999989,1.0145321484579195,0,0,0,0,23,1,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,6419-ZTTLE
0,3,50.15,160.85,0,2,1,0,1,0,1,16.716666666666665,40.2125,0.30985480383070746,0,150.45,10.400000000000006,1.0620666886761307,1,0,3,0,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0929-HYQEW
0,71,58.65,4145.25,0,5,1,1,0,0,1,9.775,57.572916666666664,0.014145312028941814,0,4164.15,-18.899999999999636,0.9952222609029687,0,0,0,71,71,3,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,False,True,6614-YOLAC
0,9,95.9,827.45,0,4,0,1,1,0,1,19.18,82.745,0.11575834389522603,1,863.1,-35.64999999999998,0.9575859275546812,1,0,9,0,0,0,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,7426-RHZGU
0,1,49.5,49.5,0,2,0,0,1,0,1,16.5,24.75,0.9801980198019802,0,49.5,0.0,0.9801980198019802,1,0,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,4065-JJAVA
0,18,57.45,990.85,1,3,0,0,1,0,1,14.3625,52.15,0.057922064828351064,0,1034.1000000000001,-43.250000000000114,0.9572505071973721,1,0,18,18,18,1,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,4695-VADHF
0,12,53.65,696.35,1,2,0,0,1,0,1,17.883333333333333,53.565384615384616,0.07693410769341076,1,643.8,52.55000000000007,1.079947270471464,0,0,0,12,12,1,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,3863-IUBJR
0,71,80.1,5585.4,0,7,1,1,1,1,1,10.0125,77.57499999999999,0.014338393240727481,0,5687.099999999999,-101.69999999999982,0.9819447618712751,0,0,0,0,71,3,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,False,True,7649-SIJJF
0,64,24.4,1601.2,0,2,0,0,1,1,1,8.133333333333333,24.633846153846154,0.015229060042441641,1,1561.6,39.600000000000136,1.0247024190451812,0,0,0,0,0,3,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,9361-YNQWJ
0,4,40.05,162.45,0,2,0,1,0,0,1,13.35,32.489999999999995,0.2450290608748853,0,160.2,2.25,1.0077543424317619,1,0,4,0,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3748-FVMZZ
0,23,19.5,470.2,0,1,0,0,1,0,0,9.75,19.591666666666665,0.04138370118845501,0,448.5,21.69999999999999,1.046051167964405,1,0,23,0,0,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,9391-TTOYH
0,39,51.05,2066.0,0,2,1,0,1,0,1,17.016666666666666,51.65,0.024697629414610546,1,1990.9499999999998,75.05000000000018,1.0371746278772058,1,0,39,39,39,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1452-XRSJV
0,28,54.35,1426.45,0,3,1,1,1,0,1,13.5875,49.18793103448276,0.038074888787698345,0,1521.8,-95.34999999999991,0.9367283950617284,0,0,0,0,28,2,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,3422-WJOYD
1,5,84.7,392.5,0,3,0,0,1,0,1,21.175,65.41666666666667,0.21524777636594664,0,423.5,-31.0,0.9246171967020024,1,1,5,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,8242-SOQUO
1,45,86.1,3861.45,0,3,0,0,1,0,1,21.525,83.9445652173913,0.02229155069968543,0,3874.4999999999995,-13.049999999999727,0.9963746613340215,1,1,45,0,45,2,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,7460-ITWWP
0,37,70.35,2552.9,0,1,0,0,1,0,0,35.175,67.18157894736842,0.027546105955597318,0,2602.95,-50.04999999999973,0.9803951688780508,1,0,37,0,0,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,7147-AYBAA
1,60,110.0,6668.35,0,7,1,1,1,0,1,13.75,109.31721311475411,0.016493361422027633,1,6600.0,68.35000000000036,1.0102029995455235,0,0,0,0,60,3,False,True,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False,7868-TMWMZ
1,8,100.6,819.4,1,5,0,0,1,1,1,16.766666666666666,91.04444444444444,0.12262311067771818,0,804.8,14.600000000000023,1.0168776371308017,1,1,8,0,0,0,True,False,False,True,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True,False,4822-RVYBB
0,47,94.9,4615.25,0,5,1,0,1,1,1,15.816666666666668,96.15104166666667,0.02055781207690225,1,4460.3,154.94999999999982,1.0345078788693878,0,0,0,0,0,2,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,6732-FZUGP
0,26,83.75,2070.6,1,3,0,0,1,1,1,20.9375,76.68888888888888,0.04042768874300058,0,2177.5,-106.90000000000009,0.9504705072297452,1,0,26,26,26,2,True,True,True,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,8436-BJUMM
1,3,88.3,273.75,1,4,1,1,1,0,1,17.66,68.4375,0.3213830755232029,0,264.9,8.850000000000023,1.029522376833396,1,1,3,3,3,0,False,True,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,4184-TJFAN
0,50,69.75,3557.7,0,1,0,0,1,0,0,34.875,69.75882352941176,0.01959985387922556,1,3487.5,70.19999999999982,1.0198366059911137,1,0,50,50,50,3,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,8329-GWVPJ
0,27,71.6,1957.1,0,5,0,1,1,1,1,11.933333333333332,69.89642857142857,0.03656605893468158,1,1933.1999999999998,23.90000000000009,1.011839520215076,1,0,27,27,27,2,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,1352-VHKAJ
1,8,92.1,729.95,1,4,0,0,1,0,1,18.419999999999998,81.10555555555555,0.12600041042478966,0,736.8,-6.849999999999909,0.9893602602331256,1,1,8,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,4145-UQXUQ
0,62,23.65,1416.75,0,2,0,0,1,1,1,7.883333333333333,22.488095238095237,0.01668136131193793,1,1466.3,-49.549999999999955,0.9655489674913106,0,0,0,0,62,3,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2632-TACXW
